pathway	GeneSetCollection	direction	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	FDR_global
GO_REGULATION_OF_RESPONSE_TO_WOUNDING	GO_BP	Up	0.000386548125241593	0.0165782618544246	0.343827572230082	1.61464780285844	0	370	CMA1,FCER1A,TNF,INPP5F,C3AR1,NOV,C7,XCL1,ADAMTS18,CCL13,CCR2,IL1RL2,C5,PTGS2,NTRK3,CAV1,NOD2,C2,CCL4,WNT5A,THBS1,CCL3L3,CCL2,MAP2K1,SELP,TNFAIP3,PLAUR,PLAT,CLASP1,OSMR,APOH,ADORA2B,EDNRB,THBD,PTGER4,TAC1,NR1D2,IL6,KANK1,SLIT2,PLAU,HMGCR,F2R,NT5E,TC2N,PGLYRP1,SERPINC1,DUOXA1,PDGFRA,EDNRA,ADAMTS12,AGTR1,NDFIP1,SNX6,TLR3,PROS1,SERPINE1,TBC1D23,TLR7,PDE2A,CD47,FABP4,CFH,CD36,NLRX1,C3,DUOXA2,CLASP2,TNFAIP6,GBP5,GJA1,CREB3L3,ARFGEF1,HBEGF,PTEN,PRKG1,C1QTNF3,XIAP,NOS3,ANXA5,ITGA2,CD109,TGFBR2,GPRC5B,SOX15,NDEL1,TNFRSF1B	0.016312239608072
GSE27670_CTRL_VS_LMP1_TRANSDUCED_GC_BCELL_DN	IMMUNOLOGIC	Up	0.000774893452150329	0.0172606816410402	0.372589195709058	1.61424392393503	1	185	CMA1,MAP1B,LRP6,HMGCS2,TIMP3,MYOZ1,C2,ST6GALNAC6,TRAPPC10,ABCC9,COL6A1,ACOX1,MYC,CSF3R,FOXO3,LGMN,MCAM,HMBOX1,XPOT,LMO7,TFRC,SLC11A1,SNX9,GGCX,ABL1,CTTN,ETHE1,TLR7,MPP1,LPP,SKI,FABP4,TBXAS1,C3,PLD1,FKBP7,CPOX,RIT2,HDLBP,SEC61A2,CMBL,SNAP91	0.0190952778108741
GO_NEGATIVE_REGULATION_OF_ION_TRANSPORT	GO_BP	Up	0.00391236306729264	0.0555067499241582	0.402704043857265	1.61391618759104	9	107	NTSR1,PTGS2,CAV1,SFRP4,THBS1,PLA2R1,STC1,YWHAQ,KCNA5,CRHR1,UBQLN1,ICAM1,PKD2,TGFB1,ATF4,SLC30A1,OPRL1,KCNH2,KCNAB1,VIP,NOS1,CRBN,NOS3,GSTO1,ACSL4,ACTN2,SUMO1,KCNE2,AKAP5,SNCA,PTK2B,BEST3,CAB39,MAOB,FCRL5,ADORA1,HCRT,ADCYAP1,CAMK2D,NEDD4L,EPO,AKT1,GRK6,ABAT,SLC9A3R1,KCNE3	0.0500583041812427
GSE17721_0.5H_VS_4H_POLYIC_BMDC_DN	IMMUNOLOGIC	Up	0.000771604938271605	0.0172606816410402	0.371620437030829	1.61390251358018	1	187	DUSP16,C9orf72,TTI2,MS4A6A,RSAD2,ATE1,GFPT1,KBTBD2,CCL2,SERTAD1,SEC24D,PDLIM5,MSN,ZDHHC20,MAN1A2,CD38,STAM,SPTLC2,RPE,GATAD2A,KIAA1033,KIAA0907,SRXN1,OAS2,CDKN1A,GOSR1,XPO4,UBE2N,NIPA2,CYBB,PON3,PDK3,RAB31,ATF3,NEU3,P2RY14,NR3C1,C6orf62,CCDC127,SEC13,VCAN,ORC1,DHX58,CSF1,EFR3A,ATP6V0A2,ENDOD1,TDRD7,CNOT2,LZTFL1,ETF1,GCH1,PACS1,ARID4B,CHMP3	0.0190952778108741
GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	IMMUNOLOGIC	Up	0.000773096250483185	0.0172606816410402	0.374061325653596	1.61387285139038	1	177	RTP4,DDX60,RBM7,ISG15,CRK,RSAD2,COQ10B,TMED5,IRF7,CD38,RAP1B,HOMER1,FBXO28,SRR,LNPEP,SERPINB8,GALNT7,HERC4,B3GNT2,IRF9,SLC35A5,OAS2,CDC73,IFIT2,OAS3,CHMP5,PARP12,BCAP29,ORC4,STAT2,LRIF1,C10orf2,WDR47,PNO1,TGDS,CD48,C1GALT1,AEN,DHX58,LARP1,IFIH1,EIF2AK2,NOL8,SLC25A32,ZCCHC2,ARHGAP5,ARFIP1,NOC3L,RNF146,XAF1,SLC31A1,NCOA3,PLSCR1,HERC6,TDRD7,QKI,EHD4,CMAS,PRRC1	0.0190952778108741
GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_DN	IMMUNOLOGIC	Up	0.000769230769230769	0.0172606816410402	0.370894774608156	1.61324018193585	1	189	CXCL2,RGS4,DUSP6,ANGPTL4,LEPR,ACER2,SLC30A7,MAFF,ARG2,IL1RAP,THBS1,ITGB1BP1,ADM,EPHA2,MAN1A2,OSMR,SPSB1,ADORA2B,AREG,MYC,EIF4E,CDKN1A,NPR3,ATF4,ALKBH5,SLC7A6,ORC4,SLC10A6,PLEKHF2,ARHGEF7,SERPINA3,BCL2L1,PLIN2,LAMA2,BMP2,COL4A1,EIF6,PMEPA1,LIPE,UBE2G2,CTGF,EIF3J,KCNE2,TRIM3,MAPK1,ETF1,SFN,SEMA5A,KPNA2,HSD11B1,SLC45A3,MMP14,ATP6V1G1,TMCC3,LPL,HGF,LRRC59,RAP1A,PDK4,RRAS2,GLUL,LOX,GOT1,ANGPT1,LYVE1,NEDD4L,VAPA,IDH3A,NEK7,MAL,ERLIN1,LGALSL,ACTC1	0.0190952778108741
RODWELL_AGING_KIDNEY_NO_BLOOD_UP	PATHWAYS	Up	0.000385951370127364	0.012422564048719	0.371150923213676	1.61232835166009	0	193	NOV,MSR1,CXCL2,PAM,C7,OCLN,SETD7,TPSB2,TMEM200A,SPON1,CCL2,VCAM1,CHRNA3,FN1,MRAS,COL5A1,DLGAP1,OSMR,ZEB2,CYFIP1,C5orf51,ISLR,NNMT,STAB1,VEGFC,COL27A1,MCAM,FBN1,LHFP,MRC1,CXCL6,C1QB,SOAT1,CDH11,MOXD1,ATL3,CKAP4,AIDA,GGA2,C3,TAGLN,MYOF,CDH6,RNF213,TNC,PRICKLE1,COL3A1,POLR1D,ITGB6,DKK3	0.016312239608072
GSE17721_0.5H_VS_24H_CPG_BMDC_DN	IMMUNOLOGIC	Up	0.000774293457220286	0.0172606816410402	0.371731332464542	1.6122321011764	1	186	DUSP16,FPR1,SLPI,GOLGA7,SLAMF7,CAV1,IGFBP4,SYNE1,RAPGEF1,SCHIP1,DGAT2,TANK,COL5A1,SEC22B,AOAH,GHITM,LRRK2,VEGFC,CCT3,DNAJB6,TOR1AIP2,SLC11A1,MS4A7,SUSD2,MDFIC,CXCL6,PON3,CH25H,SERPINE1,TMEM165,CYP1B1,FAM114A1,ITGA5,GCLM,CAMSAP1,SNX10,CP,CRBN,FCGR3A,PTGR1,RAB10,LZTFL1,SACM1L,AMPD3,FYB,PTK2B,CD200,SLC25A37,H6PD,ME1,TJP1,CX3CR1,SLC13A3,CHPT1,MMP2,MARCO,LOX,DENND5A,ENPP4,GLIPR1,ELL2,PROCR,GADD45B,UHRF1BP1,SLC39A4,AGRN,RNF19B,LAMP2,TRIM21,USP18,ZNF146,ABCC3,NLE1,RGS1,PKP4,IRGM,SLCO3A1,BATF,C18orf32,LYSMD3,GBP4	0.0190952778108741
PID_AP1_PATHWAY	PATHWAYS	Up	0.00735863671572424	0.0679507283066634	0.436961645012438	1.6121669108649	18	67	BCL2L11,IFNG,HIF1A,EGR1,DMP1,MAF,CBFB,CCL2,CREB1,MYC,IL6,PLAU,FOSL1,TGFB1,ATF3,FABP4,NR3C1,GJA1,ATF2,PTEN,DUSP1,DMTF1	0.0750161099886708
GO_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	GO_BP	Up	0.000772797527047913	0.0228323708814153	0.367412378256414	1.61205906463053	1	199	PIK3C2G,CWH43,INPP5F,FGF10,PI4K2B,MTM1,FGF1,PIGH,ETNK1,DGAT2,MTMR1,FAR1,PLAUR,PGAP1,PIGB,PIK3C2A,ARF1,CEPT1,AGPAT2,PIGN,PIGG,KLB,MOGAT2,LPCAT1,ACHE,PIGA,IMPA1,PIK3R5,PLD1,OCRL,PIGV,PIGM,PLA2G5,FGFR1,PIGS,CRLS1,PI4KB,PTEN,PLSCR1,PIGX,CECR5,PIGW,SACM1L,SLC44A4,EPT1,LPIN2,FGF7,APOA2,SYNJ2,DDHD1,MTMR2,AGPAT9,MTMR14,FRS2,LPL,PIGK,CHPT1,CPNE3	0.0190952778108741
WOO_LIVER_CANCER_RECURRENCE_UP	PATHWAYS	Up	0.00231660231660232	0.0321164993637778	0.414498758324141	1.61194514113464	5	93	TEAD4,DAB2,PPT1,CCL2,CSGALNACT1,ENO2,PLAUR,ZEB2,HK2,FGD6,SLIT2,SGCB,PLAU,DUSP4,PFKP,EFHC1,SOCS1,TGFB1,CXCL6,UBR5,MAB21L2,LPCAT1,PFN2,TSPAN3,FZD1,NOTCH2,FGFR1,CTGF,MEF2C,CRYAB,TGFB2,TNFRSF25,RGS10,MGP,EPHA3,LOX,FLNA	0.0366874216140024
GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_DN	IMMUNOLOGIC	Up	0.00114766641162969	0.0231588287488909	0.376482028761254	1.61107300367805	2	165	TNF,PTX3,CXCL2,PI4K2B,RNF144B,STEAP4,PTGS2,CCL4,TNIP3,TMEM123,ZBTB10,TANK,TNFAIP3,CCNB1,RIPK2,FNBP1,PTAFR,BTG3,IL6,ICAM1,CCL20,SERPINB8,DCUN1D3,PDSS1,SNX18,NCOA4,SOD2,PILRA,AZIN1,DNAJA1,PLAC8,SYNPO2,PLEKHF2,TLR7,ITGB8,ACSL1,CLCF1,UGP2,MTF1,TNFAIP6,PSMD5,SNX10,IFIH1,RAPGEF2,ACVR2A,PIM3,ANKRD33B,QKI,OAZ2,GCH1,FOXN2,BAZ1A,IL36G,DRAM1,PPP1R15B,CLIC4,KCNJ2,NIN,NAB1	0.024315248614314
GSE2706_R848_VS_R848_AND_LPS_2H_STIM_DC_DN	IMMUNOLOGIC	Up	0.00272267600155581	0.0400167088298656	0.38390509294784	1.61038752944571	6	146	TNF,PTX3,CXCL2,DDX60,SLAMF7,ISG15,DGKE,DUSP6,RSAD2,EGR1,PTGS2,TNFSF15,TNIP3,ZNF503,FXYD6,TNFAIP3,CHRNA5,RAB12,NCOA7,FAM57A,CCL20,IFIT2,SOD2,STAT2,PLEKHF2,PRDM1,ITGB8,RIT2,TNFAIP6,GBP5,DHX58,IFIH1,SHROOM2,HERC6,TDRD7,COL15A1,GCH1,ESRP1	0.0401842970635253
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP	PATHWAYS	Up	0.000768049155145929	0.0172047115279747	0.354490216222584	1.60960563854693	1	274	CXCL2,HIST1H2BF,CXCL10,ISG15,CRK,RSAD2,KRR1,MID1,CCNE2,SHOC2,TIPARP,ADM,TNFAIP3,IRF7,SAMHD1,RND3,ZEB2,RCAN1,BLZF1,H1F0,TAC1,BTG3,NR1D2,RPE,ZBTB6,KIAA1033,FBXO28,EIF4E,DNAJB6,ZWINT,RYBP,IRF9,WTAP,OAS2,PPAT,THOC2,USP9X,IFIT2,MAP2K4,ANAPC10,STX3,CASP3,UBE2L6,CDK17,NUP98,PANK3,ID4,ATF3,MBTPS2,TBC1D9,PNO1,TGDS,NR3C1,GULP1,RNF114,ZFP36,CASP7,GABARAPL1,IFI16,MAP3K1,PITPNB,EIF2AK2,NUPL1,TRPC1,SIKE1,PGGT1B,CTGF,ARHGAP5,OTUD4,RWDD3,PLSCR1,FGFR1OP,MAP4K5,TDRD7,RAB5A,BHLHE40,CEBPB,DUSP1,FXR1,SHOX2,PTPN2,DUSP3,DCTN6,SLC25A16,UBE2V2,ABI2,NRAS,FHL2,EYA4,RRAS2,ANXA1,CCP110,ARPP19,ZNF239,IFITM3,CREM,TIMM17A,AGFG1,STAT1,TBPL1,MED13L,LSM5,SMAD5,ZNF518A,NEK7,RAB21,RLF,SOCS6,DNAJB9,TRIM21,ZFX,AKAP10,MED21,DUSP8,CDC27,N4BP1,SECISBP2L,PPP3CB,NLE1,ZNF189,DTNA,CD2AP,YAP1,KLF6,SMNDC1,PRKAA1,PFDN4,TM2D1,IFI44,RRS1,AK2,NFKBIA,PML,TAP1	0.0190952778108741
GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_DN	IMMUNOLOGIC	Up	0.00233918128654971	0.0366446663281999	0.383932982603583	1.60957893569876	5	145	SLC9A3,DUSP9,ATRN,CA1,STEAP4,CYBRD1,LPGAT1,MECOM,HSD17B11,GJC2,RTN3,CPD,ACVRL1,AGPAT2,IL13RA1,SLC19A1,BCAS3,EPHB1,SERPINB10,NCOA4,ETHE1,DNAJB5,ESR2,RAB31,RRAGD,PROS1,AMELY,TRIM15,MICAL2,ACHE,RBPMS,HFE,PTPRS,CHIT1,FERMT2,SNCA,ALPPL2,ADIPOR1,FXR1,SSR3,CHMP3,CRP,KLK3,HADHA,CPNE3,LEPREL4,IL17B	0.0366874216140024
GO_DEVELOPMENTAL_CELL_GROWTH	GO_BP	Up	0.00588928150765607	0.0712642558940591	0.42711601700676	1.6088669120961	14	75	MAP1B,EFNA5,OGN,PDLIM5,ZEB2,RARG,CYFIP1,ITGB1,SLIT2,VCL,ULK2,USP9X,EIF2AK4,ABL1,MEX3C,SLC9A6,SLIT3,FLRT3,RAPH1,TGFBR2,NDEL1,NDN,APP,EMX1	0.0649983974075363
GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	GO_BP	Up	0.000383288616328095	0.0165782618544246	0.336795315167508	1.6067487851891	0	426	FCER1A,TNF,INPP5F,RIMS2,EXPH5,PTX3,TBC1D30,IFNG,SCYL2,DAB2,CCR2,CAV1,C2,SFRP4,WNT5A,PPT1,PKDCC,LGI3,SGIP1,RIMS4,C2CD4A,CCL2,RAB26,NLGN1,MAP2K1,TBC1D12,ANKRD27,CEACAM1,PICALM,MSN,CLASP1,RAB2B,ADORA2B,LRRK2,TBC1D14,STAM,RABGAP1L,CD300A,PTAFR,ARF1,YIPF5,ITGB1,RABGAP1,TC2N,SLC11A1,ATAD1,GOSR1,TGFB1,STON2,ABL1,SYT17,CD84,SYT11,CDH13,B2M,SNX6,RAB7A,CLIP3,PROS1,SDCBP,PRTN3,LAMP1,SERPINE1,TBC1D9,CD47,INSIG1,PFN2,HFE,HNRNPK,CD36,PARK2,C3,PLD1,LYPLA1,RAB17,CLASP2,TBC1D15,RAB5B,RIMS3,SNAP91,CYBA,C2CD4B,PTEN,SYT15,APOC2,SEC24B,AAK1,TUB,ITGA2,ACTN2,EPN2,GREM1,SYT13,SNCA,RAB5A,EHD4,MAPK1,RAB11A,DNM1,TBC1D2B,RSPO1,ABCA7,UNC119,CHMP3,ANO6,ARF6,BVES,MTMR2,ATP2A2,GAB2,CACNA1H,ABL2,ZFYVE16,FCER1G,TSG101,SYN1,RAP1A,ZP2,PACSIN2	0.016312239608072
GSE29618_BCELL_VS_MDC_DAY7_FLU_VACCINE_DN	IMMUNOLOGIC	Up	0.000770416024653313	0.0172606816410402	0.371733839169365	1.60668604731506	1	178	FCER1A,SEPT2,PPT1,TIPARP,GNA15,SAMHD1,AOAH,RCAN1,APAF1,CYFIP1,LGALS1,CEBPD,ICAM1,VCL,IL13RA1,RAB32,CD1D,LIMS1,PSTPIP2,SLC30A1,ETHE1,NDFIP1,RUNX2,STX3,RAB7A,RAB31,PLBD1,CD86,S100A10,ATF3,AP1S2,TOB1,S100A4,RCOR1,TBXAS1,PON2,FZD1,ATG3,ACTG1,MCTP1,CIDEB,PSAP,IGSF6,SPATS2L,FAM129A,BHLHE40,PRKCI,IL1RN,GRN,PEA15,DUSP3,SIRPA,FCER1G,RGS10,DOCK5,SSR1,RNF130,ANXA1,CSF1R,KLF10,IL18,FCGRT,FAM105A,ACTB,P2RY13,GABARAP,MYL6	0.0190952778108741
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	GO_BP	Up	0.000385951370127364	0.0165782618544246	0.344248951033287	1.60598580737084	0	345	LPO,CPA3,TNF,CAMP,SLPI,HIST1H2BF,IFNG,DDX60,TEAD4,CXCL10,ISG15,RSAD2,CCR2,CTSG,APOBEC1,NOD2,POLR3H,ANKRD17,ADM,SELP,MPO,ZNF175,IRF7,ABCC9,LYZ,SAMHD1,RIPK2,TAC1,SEH1L,STAB1,IL6,CCL20,IFIT1B,IRF9,S100A14,OAS2,PGLYRP1,SLC11A1,SERPINB10,ADARB1,TGFB1,EIF2AK4,IFIT2,OAS3,CXCL6,ALKBH5,B2M,STAT2,CD93,PLAC8,CD86,TLR3,SERPINE1,TMEM39A,POLR3D,TLR7,VIP,C1orf210	0.016312239608072
GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_UP	IMMUNOLOGIC	Up	0.00153139356814701	0.0283273930309497	0.378290362105115	1.60572605935116	3	156	SLPI,NOV,SFRP1,CXCL10,MYL7,CBFB,FAM32A,BSN,PGBD5,LRRN1,TAC1,PTAFR,ARPC5,FA2H,EDIL3,MPP3,SLC35A5,EPHB1,PIGN,CXCL6,MSL3,TRIB3,TBC1D23,AP1S2,TBL1XR1,PIGA,S1PR3,RUNX3,VGLL3,B3GALNT1,ATF6B,C3orf38,TNC,LCP2,AOC2,CEP41,PALLD,MAPRE1,PITPNM3,PALM2,TMOD4,ANXA3,MB21D2,ZBBX,NHS,C3orf14,BECN1,ANO2,GPNMB	0.0291003369582203
GSE3982_DC_VS_BCELL_UP	IMMUNOLOGIC	Up	0.000770416024653313	0.0172606816410402	0.371462622724921	1.60551381161528	1	178	NOV,CLN8,AGPS,MMP19,FN1,COL8A2,TNS1,MRAS,EGLN3,P4HA2,ENC1,PTGS1,PGBD5,SAMHD1,WNT5B,SPSB1,ADORA2B,RCAN1,ERO1L,ALDH1A1,DHRS9,PLAU,VCL,CCR5,SLC19A1,ULK2,USP32,PFKP,CDKN1A,FOSL1,TM6SF1,RAP2A,PILRA,STX3,RAB31,CD86,ATF3,LAMP1,MICAL2,MPP1,TNFRSF21,FZD5,FAM114A1,TBXAS1,CD36,CXCR2,MYOF,RHEB,SLC31A1,SNX5,PALLD,PLXND1,RAB8B,APP,RAB11A,CEBPB,EVC,HSD11B1	0.0190952778108741
BLALOCK_ALZHEIMERS_DISEASE_DN	PATHWAYS	Up	0.0003725782414307	0.012422564048719	0.312926492166884	1.60548609509764	0	1149	RIMS2,PAIP1,NOV,PTX3,PAM,KALRN,ATRN,ADCY2,CLDN10,RGS4,USP33,EPHA7,DUSP6,AK5,DYNLT3,B3GALT2,FXYD7,HSPA4L,GRIA2,TAF9,CNOT7,RNASET2,DLD,GADD45GIP1,TMOD1,QPCT,FAM32A,PPT1,MET,KIF1B,HLTF,DYNLL1,ATP6V1G2,ITGB1BP1,GPM6A,SCHIP1,DMD,VWF,FLRT2,TAGLN3,FXYD6,FBXL2,FN1,ARL1,MTMR1,MAP2K1,BSN,OXR1,YWHAZ,WASF1,ALDOC,ENO2,MYL12B,IDS,ENC1,VDAC1,ASAH1,DLGAP1,METAP1,ESD,SLC1A4,MYT1L,SH3BGRL,SRSF3,GHITM,ADORA2B,CACNB2,ABCC4,HPCA,CDK7,CHRDL1,SAT1,SON,PTGER4,ADAM23,BLZF1,STAM,IPO7,XK,PREPL,ARCN1,ENY2,TAC1,EPHB2,LRRN3,ARPC5,SRP54,FAM69A,BSG,AKTIP,ERGIC2,YPEL5,ARF1,NUMB,RTN3,RPE,KIF5C,SRPR,PPP2R2B,DNM1L,UTP18,FSD1,SLIT2,GUCY1B3,CCT3,CEPT1,ROCK2,PDHB,TRIM36,NT5E,PRPS1,SELT,GNG3,HIGD1A,NAP1L2,ULK2,YME1L1,TFRC,PCDH7,DCAF6,B4GALT6,CHN1,PRAF2,USP9X,UBE2N,UBE2B,ARF5,ARF4,NAA35,GGCX,MFN1,DYNC1I1,GRIA3,USP15,NRXN1,TM6SF1,ARPC2,CAMK2A,ABCB1,ELOVL4,PDIA6,CDH13,MAP2K4,ATP6V1C1,AZIN1,CSE1L,BCAP29,NDFIP1,B2M,KCNIP1,DNAJA1,DIMT1,RAB7A,UBE2G1,CDK17,CLIP3,CCNH,PITPNA,CDH11,PSMD12,ACTR3,KCNAB1,SEP15,ADK,MOXD1,SEZ6L,CNTNAP2,MPP1,ACHE,TNFRSF21,PDE2A,AGAP2,RCOR1,DGKB,P4HTM,CSNK1G3,SLC1A1,VIP,RB1CC1,RAB2A,PFN2,L1CAM,FAIM2,GAPDH,PTN,SLC9A6,HNRNPK,YIPF3,CAPNS1,SLC35A1,TSPAN3,MEF2A,SRSF2,HSPA13,COPS7A,CRYM,DARS,PON2,SV2B,UGP2,FERMT2,RIT2,ALOX5AP,ACAD8,GAP43,CLASP2,RAB6A,PPP1R7,SNX10,YWHAH,SYNCRIP,SEC13,SEC61A2,ZNF207,CCPG1,COL4A1,USP14,EIF6,PITPNB,KIF2A,RNF11,UGGT2,SLC25A32,MATR3,PTEN,TRPC1,INA,DLAT,RHEB,PUM2,ELMO1,SCAMP1,PCSK2,TASP1,NF2,MTX2,GLRX,CYCS,SCP2,GSTO1,ATRX,LDB2,SUMO1,HNRNPD,MICU1,FGF13,SLC25A14,NDEL1,SNCA,DMXL2,PNMA2,GORASP2,MAPK1,APP,TOMM20,CCT2,BHLHE40,RAB11A,ASTN1,RAD51C,NETO2,ABCE1,IGF1,TOMM70A,PRKCI,APLP2,DENND4A,ADIPOR1,OAZ2,PTK2B,KPNA2,MEF2C,CD200,GCH1,ETFA,CUL2,KCND2,LGALS8,PTPRR,CDH8,ZNF706,CS,ME1,DCTN6,NUP153,UCHL3,CAB39,SLC30A9,ATP2A2,TXNDC9,PIGK,PAK3,C3orf14,LRP8,FCER1G,BECN1,CAP1,TSG101,ATP6V1A,SYN1,UQCRC2,BCL11B,SFPQ,TMED2,GLS,CDH10,LRP1B,SSR1,CADPS,SRP72,GLUL,UBE2M,KLC1,NDRG4,ACTR1B,HDGFRP3,EIF2S1,PEG3,ARPP19,YWHAE,SUPT7L,WDR7,EFNB2,GOT1,HS3ST2,NDUFB8,FAM162A,ATP6V0C,AKAP12,MRPL3,TIMM17A,TSPYL1,ANO3,GALC,STAT1,NDUFAB1,ITSN2,R3HDM1,RUNDC3A,RNF38,TBPL1,UROS,NDUFS4,SHFM1,C6orf120,GNA14,PEX3,MAPK9,LSM5,RRAGA,CDK16,DSC2,PCLO,SCN3A,HSF2,CCT4,ALG8,UBE2A,ARHGEF9,SMARCA2,PMPCB,SKAP2,STX1A,AP2M1,ZFR,PDHX,DNAJB9,SNAP25	0.016312239608072
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP	PATHWAYS	Up	0.00425696594427245	0.0478245491543486	0.428440852711905	1.60444477865297	10	73	CCR2,SEL1L,CAV1,TRAM1,CD38,FGL2,ARF4,GGCX,PDIA6,PLOD1,CKAP4,ITGA6,RNASE4,PYCR1,SLC7A1,HDLBP,DUSP7,TM9SF2,CANX,PRKCI,STT3A,SSR1,KDELR1,ELL2,TMED10,TNFRSF17,SEC61B,TRAM2,AGA,ALG3,RPN2,FUT8,YIF1A,PYGB,NEU1,AARS,SLC35B1	0.053250334640653
KEGG_FOCAL_ADHESION	PATHWAYS	Up	0.000773694390715667	0.0172047115279747	0.369349249322894	1.60383599676533	1	192	CRK,COL4A6,MYL7,CAV1,CRKL,THBS1,MET,RAPGEF1,VWF,FN1,MAP2K1,MYL12B,COL5A1,COL6A1,RAP1B,ITGA1,MAPK8,ITGB1,VEGFC,ROCK2,VCL,FLT1,COL4A2,DOCK1,AKT3,CAV2,PDGFD,PDGFRA,ITGA3,COL5A3,TLN1,ITGA10,ITGB8,PIK3R5,ITGA6,ITGA5,LAMA2,ACTG1,RELN,ITGA8,COL4A1,TNC,PTEN,ARHGAP5,XIAP,BAD,RHOA,COL3A1,ITGB6,ITGA2,ACTN2,MAPK1,IGF1,PARVA,PXN,MYLK,PAK3,PAK2,HGF,FLNB,RAP1A,PRKCA,CTNNB1,FLNA,FYN,TLN2,FLNC	0.0190952778108741
KEEN_RESPONSE_TO_ROSIGLITAZONE_DN	PATHWAYS	Up	0.00231660231660232	0.0321164993637778	0.412064109576398	1.60247703021638	5	93	ALAS2,CXCL2,HIF1A,ARG2,DYNLL1,OGN,SAT1,ATL2,ALDH1A1,DSTN,BTG3,ACTA2,HDC,C1QB,ATF3,LPP,CAPZA1,MEF2A,SERPINA3,BPGM,MYH11,SFRP2,CYBA,MATR3,PTEN,CGGBP1,SLFN12L,COL3A1,CPE,BHLHE40,DUSP1,ANXA3,MYLK,BGN,SYN1,MGP,ANXA1,NPNT,CD9,NFKBIZ,ACTB,CD53,GADD45B,PTGIS,ENAH,GNB1,CLEC4D,SERPINB6,PKP4,LITAF,DAZAP2,CD34,MAT2B,PHLDB2	0.0366874216140024
HELLER_SILENCED_BY_METHYLATION_DN	PATHWAYS	Up	0.00270165959089155	0.0350652959155321	0.411768778080684	1.59995072076938	6	92	DDAH1,MAP1B,P2RX5,MAF,MAFF,THBS1,SEC24D,CEACAM1,SLC1A4,MYC,LAPTM5,SLC5A3,PPFIBP1,ATF4,SYT11,TRIB3,ATF3,BAG3,HSPA13,CCPG1,CRBN,AAK1,FAM129A,CEBPB,UFM1	0.0401842970635253
IVANOVA_HEMATOPOIESIS_MATURE_CELL	PATHWAYS	Up	0.000769526741054252	0.0172047115279747	0.354575391723142	1.59981645607628	1	259	ALAS2,FPR1,CSPP1,HBA2,PI4K2B,HEBP1,HSPA4L,C5orf30,THBS1,SLC16A1,CDR2,PICALM,SLC4A1,HSPA12A,G2E3,ARHGAP19,MXD1,ERGIC2,YPEL5,ACTA2,KIAA1468,RAB43,CPD,LGMN,PGLYRP1,USP32,SLC11A1,SYAP1,MRC1,LIMS1,CCDC109B,RFFL,C11orf24,SNX13,CYBB,C1QB,PLBD1,COLEC12,DERL2,SDCBP,IFT80,LAMP1,LPCAT1,MPP1,ACSL1,NR3C1,C1GALT1,C3,CPEB4,FAM126A,GPCPD1,MTF1,BPGM,CDKN3,RAB6A,MKRN1,TCEA1,TMEM56,HIBCH,BMPR1A,SPATA6,WDR26,AAK1,ENDOD1,MAP4K5,LYRM5,SNCA,CMAS,TSPAN8,RAD51C,SACM1L,AMPD3,ITGAM,ADIPOR1,GABPB2,SLC25A37,USP46,RNF141,FCN1,LRRC28,LMTK2,SPECC1,ZBBX	0.0190952778108741
GSE7548_DAY7_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_UP	IMMUNOLOGIC	Up	0.000774293457220286	0.0172606816410402	0.371330299823393	1.59957106599133	1	176	HIF1A,COL4A6,DCC,FOXD2,THBS1,DCUN1D4,KBTBD2,OSBPL8,GNA15,FLRT2,CEP170,PICALM,TWF1,HRH1,CELF2,GJC2,NUMB,SLC5A3,ITGB1,CCL20,TRAPPC8,ADAM9,PPFIBP1,UBR5,CD86,ID4,PCGF3,FABP4,TSPAN3,CD36,PLIN2,TROAP,BMP2,HNMT,HIVEP2,RWDD3,HADHB,CDKL2,NDN,PNMA2,QKI,PALLD,SACM1L,SSBP2,IGF1,OLFML2B,FRMD4B,BASP1,DDR2,LGALS8,RCBTB2,FKTN,TRIM2,PTPN2,ADCY3,MAD2L1,SPOCK1,RAB3GAP2,CD9,KRIT1,BMP6,CSF1R,CREM,NPC1,STARD13	0.0190952778108741
